revenue_rank,creator_id,creator_name,campaigns_observed,brands_observed,followers,avg_views,creator_power_score,mean_predicted_revenue,median_predicted_revenue,mean_actual_revenue,total_actual_revenue,mean_expected_orders,mean_expected_roi_pct,median_absolute_percentage_error
2560,lyzuki,lyzuki,1,1,15400.0,0.0,25.62219843409828,524007.27857668966,524007.27857668966,179392.85,179392.85,3.0,-81.65974524981586,192.10042572861164
2561,daudautoday,daudautoday,1,1,15600.0,137.36363636363637,34.8180193653398,518887.2521365563,518887.2521365563,8148003.41,8148003.41,1.0,-81.83894617522053,93.6317251475407
2562,huynhhang170293,huynhhang170293,1,1,868.0,126.8,30.191155120659573,515088.04524951824,515088.04524951824,1100312.6,1100312.6,3.0,-81.97191841626686,53.18711743830633
2563,thongminh.123,thongminh.123,1,1,11300.0,0.0,25.14208398729722,509163.9978263749,509163.9978263749,282821.85,282821.85,2.0,-82.17926007607689,80.02993680522736
2564,tuyetgiangaytho,tuyetgiangaytho,2,2,3733.0,603.0357142857142,35.26310359859584,505452.0184199753,505452.0184199753,11177417.725,22354835.45,2.0,-82.30917935530087,67.14583196336693
2565,thichreview666,thichreview666,1,1,182200.0,289.0,40.00748203364178,504259.6283075461,504259.6283075461,1004023.0,1004023.0,2.0,-96.12533765296068,49.77608796735274
2566,thoitrangnunamshop,thoitrangnunamshop,1,1,5354.0,2936.4285714285716,38.84638168085882,501416.09038331854,501416.09038331854,385803.97,385803.97,1.0,-82.45043683658385,29.966545026304054
2567,quynhanh010,quynhanh010,1,1,6775.0,6153.111111111111,40.58799432749275,488601.4871990799,488601.4871990799,967992.38,967992.38,1.0,-82.8989479480322,49.5242424120033
2568,phuongthuy6997,phuongthuy6997,1,1,7381.0,5957.666666666667,40.66078416051278,486591.41860258626,486591.41860258626,490686.02,490686.02,1.0,-82.96930034890948,0.8344646536727824
2569,m.2.con.tp.xy.knh78,m.2.con.tp.xy.knh78,1,1,2604.0,1351.3,36.28486431228592,475445.09862809617,475445.09862809617,40548.66,40548.66,1.0,-83.35942154801663,1072.5297423591708
2570,emmenxinhdep7,emmenxinhdep7,1,1,75200.0,0.0,28.08175090056925,474482.24089896213,474482.24089896213,565643.69,565643.69,2.0,-91.1665540258172,16.116408741523806
2571,chin_taphoa,chin_taphoa,1,1,73600.0,0.0,28.048394112532748,474482.24089896213,474482.24089896213,35045726.25,35045726.25,2.0,-90.97452259159584,98.64610526968617
2572,vuian.mc,vuian.mc,1,1,25500.0,0.0,26.404370894941597,459853.708451488,459853.708451488,1131287.38,1131287.38,2.0,-83.90512020419791,59.351291583267894
2573,24.bt,24.bt,1,1,40200.0,1009.3333333333334,39.98664675002007,459632.0371489379,459632.0371489379,27042.78,27042.78,1.0,-83.99291412914145,1599.6478806873329
2574,wyn._.247,wyn._.247,1,1,171500.0,0.0,29.360476038903364,458309.6967827259,458309.6967827259,1156850.12,1156850.12,1.0,-96.25869635279408,60.382966742249565
2575,anhlonglanhreview,anhlonglanhreview,1,1,25800.0,0.0,26.422511350187257,440156.7014288039,440156.7014288039,3055244.64,3055244.64,1.0,-84.59451544999187,85.59340565838276
2576,shopyeucaidep,shopyeucaidep,1,1,4975.0,0.0,23.869810769332926,426108.6189853462,426108.6189853462,1131287.38,1131287.38,2.0,-85.08619833551288,62.334184353285515
2577,oanhkieu1812,oanhkieu1812,1,1,43100.0,267.0,37.62469899697231,421695.0684857419,421695.0684857419,4047350.29,4047350.29,1.0,-86.30224835545154,89.58095943591425
2578,yu.i.bn.nhaz,yu.i.bn.nhaz,1,1,2197.0,963.8888888888888,35.39309670789857,415871.65021290106,415871.65021290106,787436.78,787436.78,1.0,-85.44449224254846,47.18666173900322
2579,chan.chan4200,chan.chan4200,1,1,11300.0,1377.6666666666667,38.59690936967595,413072.9935328005,413072.9935328005,198106.59,198106.59,1.0,-85.54244522635199,108.51047586695654
2580,shop_ngoc_dong_nat,shop_ngoc_dong_nat,1,1,2452.0,2387.478260869565,37.2503918574766,412225.21728592826,412225.21728592826,45071.06,45071.06,1.0,-85.5721173949925,814.6117648130048
2581,p.cao.vn2,p.cao.vn2,1,1,285400.0,119.5,39.0689520146444,404950.86656096927,404950.86656096927,224695.58,224695.58,2.0,-98.01355566508285,80.22199927607356
2582,cauembeauty02,cauembeauty02,1,1,28600.0,267.0,36.98860568485944,399557.2650334558,399557.2650334558,0.0,0.0,0.0,-86.01549572382905,
2583,anhngocnguyen1809,anhngocnguyen1809,1,1,676.0,0.0,20.775911849250907,392353.89659200597,392353.89659200597,25672992.27,25672992.27,2.0,-86.26761361927979,98.47172510136075
2584,vimereview,vimereview,1,1,14100.0,156.11111111111111,34.89773148996123,391995.6953395993,391995.6953395993,526954.41,526954.41,2.0,-86.28015066311403,25.611079839032136
2585,htvan03,htvan03,1,1,2057.0,510.0,34.1079181304754,383761.7209200807,383761.7209200807,1005460.65,1005460.65,2.0,-86.56833976779717,61.832248639458875
2586,chuotbachthinghiem,chuotbachthinghiem,1,1,1269.0,109.5,30.50894673849432,379178.02464836295,379178.02464836295,529821.22,529821.22,2.0,-86.72876913730731,28.43283539146224
2587,van19902345678910,van19902345678910,1,1,3647.0,829.0,35.898625583364044,372877.5781507293,372877.5781507293,264125.31,264125.31,1.0,-86.94928476472448,41.17449711681523
2588,dinhvangfc,dinhvangfc,2,2,8249.0,80.11111111111111,32.83577499115095,362556.49592541525,362556.49592541525,2301316.38,4602632.76,0.5,-87.31052264261047,84.43200118866065
2589,duongvedqe0,duongvedqe0,1,1,6572.0,4146.7,39.80642518685876,358301.51792981924,358301.51792981924,895903.39,895903.39,1.0,-87.45944687245633,60.0066790762094
2590,chutieumymy.16,chutieumymy.16,2,2,1117.0,109.875,26.57660310688731,355737.86508509127,355737.86508509127,2592263.77,5184527.54,0.5,-87.5491747220218,86.27695606818409
2591,nanaphamspa,nanaphamspa,1,1,1573.0,752.3255813953489,34.41446647127691,354638.0437208948,354638.0437208948,160628.85,160628.85,1.0,-87.58766846976867,120.78103884880878
2592,hanniehappy.7391,hanniehappy.7391,1,1,75.0,44.5,24.48962111043951,340901.49985057017,340901.49985057017,1882129.28,1882129.28,2.0,-88.06844750523005,81.88745568792329
2593,ngocquyen.686,ngocquyen.686,1,1,5966.0,310.0,34.834768319138135,329209.2612491554,329209.2612491554,1153203.34,1153203.34,0.0,-88.47767585627956,71.4526267978763
2594,tiemnoidiatrung90,tiemnoidiatrung90,1,1,21600.0,2651.6666666666665,40.81985602609143,323829.2682364428,323829.2682364428,563587.72,563587.72,1.0,-88.6659756117245,42.54146129435843
2595,lananh_phng24,lananh_phng24,2,2,61900.0,0.0,27.779872507026333,322096.4106195455,322096.4106195455,1953398.915,3906797.83,0.5,-92.71510541409752,83.52639369516606
2596,myhontentui,myhontentui,1,1,1798.0,485.7142857142857,33.80866679312426,319130.8983903486,319130.8983903486,2498053.34,2498053.34,1.0,-88.8304185563378,87.22481648889257
2597,hiensanseo.94,hiensanseo.94,1,1,2920.0,2353.4285714285716,37.49450285813178,306594.61193054984,306594.61193054984,220625.68,220625.68,1.0,-89.26918858243076,38.96596802808715
2598,trannie11200,trannie11200,1,1,1913.0,3101.1,37.352126807902266,303701.7559213345,303701.7559213345,189323.47,189323.47,1.0,-89.37043854275329,60.41421379046903
2599,bimbeauty01,bimbeauty01,1,1,11100.0,220.5,35.16599001225442,286174.86466010986,286174.86466010986,179478.19,179478.19,1.0,-89.98387973689617,59.44826759179478
2600,phuongday2897,phuongday2897,1,1,21100.0,3554.0,41.328489917740725,280066.22153868695,280066.22153868695,108101.83,108101.83,1.0,-90.19768224614596,159.0763001317248
2601,songbi68,songbi68,1,1,1944.0,424.5882352941176,33.679906318723,275550.1644221033,275550.1644221033,8748326.73,8748326.73,0.0,-90.35574424522638,96.85025293491634
2602,kamkam_cb,kamkam_cb,1,1,2433.0,191.66666666666663,32.55269679636366,272002.4913294741,272002.4913294741,1578340.25,1578340.25,1.0,-90.47991280346841,82.76654914366695
2603,nhacoyen,nhacoyen,1,1,514800.0,0.0,31.065378618142432,270156.30213486205,270156.30213486205,0.0,0.0,1.0,-99.26530920165344,
2604,honghong_565,honghong_565,1,1,6885.0,0.0,24.373691647227794,268411.9495757573,268411.9495757573,0.0,0.0,0.0,-90.6055817648485,
2605,hoatran7221,hoatran7221,1,1,2089.0,154.66666666666666,31.919455953119947,264581.6208756541,264581.6208756541,392428.83,392428.83,1.0,-90.7396432693521,32.57844463780755
2606,chn.t91,chn.t91,1,1,16700.0,94.85714285714286,34.24056599259605,263239.19907605567,263239.19907605567,0.0,0.0,0.0,-90.78662803233804,
2607,bongdayyyy01,bongdayyyy01,1,1,40.0,168.5,25.9801933565393,254467.51678609315,254467.51678609315,1696629.78,1696629.78,1.0,-91.09363691248674,85.00158845578596
2608,yenoanh91k,yenoanh91k,1,1,4645.0,157.0,33.18619406198488,252706.34913381454,252706.34913381454,165593.51,165593.51,1.0,-91.1552777803165,52.60643314693585
2609,phuong2004k,phuong2004k,1,1,6238.0,2250.25,38.58817883851966,251883.85300234903,251883.85300234903,43533.31,43533.31,1.0,-91.1840651449178,478.6002787344887
2610,hienlamdep90,hienlamdep90,1,1,11100.0,720.0,37.36268228788429,246021.78362734924,246021.78362734924,0.0,0.0,1.0,-91.38923757304278,
2611,minhanh08455,minhanh08455,1,1,2319.0,1042.1875,35.62210520566113,245940.3313681364,245940.3313681364,30021.9,30021.9,1.0,-91.39208840211522,719.2030863074501
2612,anhthucuti734,anhthucuti734,1,1,3927.0,0.0,23.502993298152127,242166.93171442137,242166.93171442137,19467144.21,19467144.21,0.0,-91.52415738999524,98.75602230557256
2613,bemeunboxx,bemeunboxx,1,1,2387.0,940.5,35.47601905446057,241994.61164476388,241994.61164476388,4064918.75,4064918.75,1.0,-91.53018859243328,94.0467540305753
2614,kshappyreview68,kshappyreview68,1,1,3027.0,112.0,31.898273688541884,234843.99670678118,234843.99670678118,98872648.12,98872648.12,0.0,-91.78046011526266,99.7624782979194
2615,chipmunbap,chipmunbap,1,1,2433.0,909.2307692307692,35.4427464720391,234745.86839463367,234745.86839463367,570326.62,570326.62,1.0,-91.78389460618781,58.84009966172828
2616,nhanhyeu1986,nhanhyeu1986,1,1,3169.0,2560.0,37.77791919981952,224615.34859292678,224615.34859292678,76545.93,76545.93,1.0,-92.13846279924756,193.4386564941164
2617,hang19_hb,hang19_hb,1,1,21500.0,261.6842105263158,36.50873587021268,223026.8026962926,223026.8026962926,37533.2,37533.2,1.0,-92.19406190562975,494.2120647754325
2618,ba.nu.tictoc,ba.nu.tictoc,1,1,17700.0,84.5,34.117942020291274,220027.26022032928,220027.26022032928,1327465.57,1327465.57,1.0,-92.29904589228848,83.42501190292045
2619,hoathan.79,hoathan.79,1,1,4588.0,2259.6,38.11947551638834,216213.31370992764,216213.31370992764,273057.37,273057.37,1.0,-92.43253402015253,20.817623889833982
2620,luna.6686,luna.6686,1,1,12700.0,0.0,25.323230561540065,213547.74830923058,213547.74830923058,2003486.07,2003486.07,0.0,-92.52582880917693,89.34119126122845
2621,my230502,my230502,1,1,26300.0,605.1666666666666,38.37767621645355,211881.69352004761,211881.69352004761,49545.92,49545.92,1.0,-92.58414072679832,327.6471070070908
2622,th.thuong204,th.thuong204,1,1,10500.0,0.0,25.028204643563654,211320.8439383079,211320.8439383079,1001552.41,1001552.41,0.0,-92.60377046215923,78.90067041640808
2623,tai_xieu,tai_xieu,1,1,13200.0,0.0,25.383119543422655,210448.23061898866,210448.23061898866,282821.85,282821.85,1.0,-92.63431192833539,25.58982602688276
2624,q_uh11,q_uh11,1,1,70600.0,0.0,27.98384817525641,207616.6173455501,207616.6173455501,3362736.52,3362736.52,1.0,-95.88295659654717,93.825962393701
2625,buithiyviet,buithiyviet,1,1,15300.0,0.0,25.612094485193115,205949.6110645248,205949.6110645248,2102726.74,2102726.74,0.0,-92.79176361274163,90.20559318779934
2626,ngocthai9998,ngocthai9998,1,1,1126.0,277.0,32.04087250244167,203403.30518421854,203403.30518421854,6647693.29,6647693.29,0.0,-92.88088431855235,96.94024233202525
2627,ngocna735,ngocna735,1,1,11600.0,0.0,25.182721672294374,203099.54179407863,203099.54179407863,1302018.13,1302018.13,0.0,-92.89151603720724,84.40117406091122
2628,nguyet.review92,nguyet.review92,1,1,1390.0,740.7142857142857,34.19384902971957,202404.26584019416,202404.26584019416,3286991.64,3286991.64,1.0,-92.9158506955932,93.84226405150838
2629,diencf1991,diencf1991,1,1,3425.0,59.25,30.919294470035812,202336.2762787212,202336.2762787212,0.0,0.0,0.0,-92.91823033024475,
2630,taphoamebong568,taphoamebong568,1,1,7661.0,1133.75,37.631746418458754,202031.23773478268,202031.23773478268,78018.49,78018.49,1.0,-92.9289066792826,158.95302220638038
2631,emsontaphoa20,emsontaphoa20,1,1,1307.0,0.0,21.79740854042442,201931.89114828207,201931.89114828207,8867090.47,8867090.47,0.0,-92.93238380981012,97.72268150605345
2632,levanthuan477,levanthuan477,1,1,1365.0,222.0,31.928868445477672,200481.1283481669,200481.1283481669,250455.93,250455.93,1.0,-92.98316050781416,19.953531007164848
2633,me.minh.hieu.83,me.minh.hieu.83,1,1,626.0,1340.25,34.060520888667526,200338.69793430954,200338.69793430954,13520.87,13520.87,1.0,-92.98814557229916,1381.6997570001747
2634,duynguyenthanh653,duynguyenthanh653,1,1,1908.0,171.5,31.970069561941735,197980.79808872918,197980.79808872918,226642.81,226642.81,1.0,-93.07067206689447,12.646336281866086
2635,kiun689,kiun689,1,1,3124.0,2546.0,37.745540625936705,196011.17708167344,196011.17708167344,313639.03,313639.03,1.0,-93.13960880214144,37.504213974366195
2636,suny2336,suny2336,1,1,1464.0,53.0,29.397774180732466,192214.3838192982,192214.3838192982,1164145.52,1164145.52,1.0,-93.27249656632458,83.48880096886012
2637,ongthiviet323,ongthiviet323,1,1,1344.0,705.6,34.05141882178647,191375.0594860981,191375.0594860981,305194.21,305194.21,0.0,-93.30187291798657,37.29400715495288
2638,thu91qb,thu91qb,1,1,3266.0,814.1428571428571,35.69391510869101,190883.55313543143,190883.55313543143,198074.48,198074.48,0.0,-93.31907564025991,3.630415621724
2639,thu56.789,thu56.789,1,1,11100.0,0.0,25.114388372220542,185915.27828317208,185915.27828317208,1000942.89,1000942.89,0.0,-93.49296526008898,81.42598542428608
2640,thegioidotieudung,thegioidotieudung,1,1,10900.0,0.0,25.086189218788903,185915.27828317208,185915.27828317208,7813595.66,7813595.66,0.0,-93.49296526008898,97.62061813314803
2641,bunbo.0711,bunbo.0711,1,1,1482.0,79.5,30.159867286690478,185798.39926481215,185798.39926481215,3736442.84,3736442.84,0.0,-93.49705602573157,95.02739885979864
2642,leejcuin,leejcuin,1,1,3182.0,182.0,32.87301633709931,183178.8191265354,183178.8191265354,657018.38,657018.38,1.0,-93.58874133057127,72.11968116835095
2643,tuyenngoc9488,tuyenngoc9488,1,1,13600.0,0.0,25.42941957726849,183085.89742099232,183085.89742099232,0.0,0.0,0.0,-93.59199359026526,
2644,bandoxinn.10,bandoxinn.10,1,1,1081.0,106.0,30.20055152402013,180547.69186898798,180547.69186898798,694200.89,694200.89,1.0,-93.68083078458542,73.99201089053804
2645,nhunghaiphongreview,nhunghaiphongreview,1,1,154700.0,109.08108108108108,37.95076772684236,178687.90299711694,178687.90299711694,10922153.64,10922153.64,1.0,-98.38291490500346,98.3639865461816
2646,lehang849890gmail.com,lehang849890gmail.com,1,1,1183.0,0.0,21.642922678520925,175538.27268363276,175538.27268363276,2797678.61,2797678.61,0.0,-93.85616045607286,93.72557405070798
2647,my_hoai5,my_hoai5,1,1,1510.0,276.0,32.488952914192275,173090.4176611942,173090.4176611942,379614.34,379614.34,1.0,-93.94183538185821,54.40361455755487
2648,emareviewmoingay,emareviewmoingay,1,1,6883.0,1099.0,37.407781085921386,171691.52034634876,171691.52034634876,93074.75,93074.75,0.0,-93.9907967878778,84.46627076231606
2649,tham.store1,tham.store1,1,1,6217.0,77.0,32.32439596421103,171482.71514638292,171482.71514638292,12202546.75,12202546.75,0.0,-93.9981049698766,98.5946973311421
2650,phuongtocxinh1,phuongtocxinh1,1,1,1356.0,1443.3636363636365,35.395922594853516,170709.72441829072,170709.72441829072,222175.71,222175.71,0.0,-94.02515964535982,23.164541966225414
2651,hoaphuyen2,hoaphuyen2,1,1,25600.0,119.5,35.328957177591654,165316.45314315776,165316.45314315776,265854.59,265854.59,1.0,-94.21392413998947,37.81696485166656
2652,taphoa887,taphoa887,1,1,1671.0,112.5,30.98534977966953,161979.29457194227,161979.29457194227,506296.96,506296.96,1.0,-94.33072468998202,68.00705764222992
2653,tony.store08,tony.store08,1,1,886.0,368.1428571428572,32.19722718666617,160423.85277630907,160423.85277630907,58580.37,58580.37,0.0,-94.38516515282919,173.8525768551975
2654,tientien_thanhly,tientien_thanhly,1,1,1298.0,923.4285714285714,34.49758502896675,160075.2504544829,160075.2504544829,60050.41,60050.41,0.0,-94.3973662340931,166.56812243993488
2655,thuy.khenh.0210,thuy.khenh.0210,1,1,3543.0,571.8,35.16344267316494,155085.2507643851,155085.2507643851,79577.39,79577.39,0.0,-94.57201622324652,94.88607349950168
2656,lenhr3,lenhr3,1,1,9601.0,1209.0,38.10132416078812,151005.7110545813,151005.7110545813,95111.28,95111.28,0.0,-94.71480011308965,58.767404933022995
2657,dogiadung_megau,dogiadung_megau,1,1,2312.0,2319.6666666666665,37.10563418065152,146963.95638552413,146963.95638552413,141076.29,141076.29,0.0,-94.85626152650664,4.173391847435257
2658,quangthai150990,quangthai150990,1,1,2062.0,180.2,32.181984604545846,145889.70218476505,145889.70218476505,3028694.48,3028694.48,0.0,-94.89386042353323,95.18308290426293
2659,ngocmai07119x,ngocmai07119x,1,1,6234.0,0.0,24.219653931918852,143550.639513844,143550.639513844,282821.85,282821.85,1.0,-94.97572761701547,49.24344087493805
2660,taphoadaudau1,taphoadaudau1,1,1,1940.0,0.0,22.409614934483717,142981.2803188351,142981.2803188351,617084.48,617084.48,1.0,-94.99565518884077,76.82954523198589
2661,tienkhoa1603,tienkhoa1603,1,1,2170.0,427.6315789473685,33.86366945239854,142836.20264886803,142836.20264886803,157635.43,157635.43,0.0,-95.00073290728962,9.388262112858744
2662,tiengiao1,tiengiao1,1,1,2334.0,123.66666666666669,31.67804975730453,142576.82102558253,142576.82102558253,996661.48,996661.48,1.0,-95.00981126410461,85.69455889620792
2663,emphuongtaphoa69,emphuongtaphoa69,1,1,1685.0,1374.0,35.64102654060722,142236.26447775282,142236.26447775282,0.0,0.0,1.0,-95.02173074327865,
2664,tamtanluongtamkute,tamtanluongtamkute,1,1,299100.0,1242.0,43.485177960922236,142081.3788307322,142081.3788307322,4733167.89,4733167.89,1.0,-99.33495844077892,96.9981758067168
2665,mebaobieu97,mebaobieu97,1,1,2494.0,586.5,34.666237928811,135794.1323530822,135794.1323530822,40037.72,40037.72,0.0,-95.24720536764212,239.1654978182629
2666,langtudaohoa1989,langtudaohoa1989,1,1,13300.0,0.0,25.394824766218733,135262.45482517718,135262.45482517718,0.0,0.0,0.0,-95.2658140811188,
2667,lientaphoa05,lientaphoa05,1,1,3424.0,3227.0,38.32874080607574,134644.23943296558,134644.23943296558,13508.1,13508.1,0.0,-95.28745161984621,896.7666765345649
2668,taphoanhangan68,taphoanhangan68,1,1,1434.0,682.0,34.088654898094134,130382.72065349747,130382.72065349747,75070.72,75070.72,0.0,-95.43660477712758,73.67985900960782
2669,nghiatruong310,nghiatruong310,1,1,58700.0,0.0,27.697543345745473,128821.5521541194,128821.5521541194,96818026.0,96818026.0,0.0,-96.92759500824928,99.86694466157147
2670,shopthoctit,shopthoctit,1,1,1755.0,1270.3333333333333,35.558223056371716,128223.73007908225,128223.73007908225,69094.73,69094.73,0.0,-95.51216944723213,85.57671486534828
2671,hongtuyet65,hongtuyet65,1,1,1473.0,0.0,21.982729037613165,127898.1788210675,127898.1788210675,0.0,0.0,0.0,-95.52356374126263,
2672,linhtong6519,linhtong6519,1,1,1840.0,0.0,22.327572981834333,120198.35421380684,120198.35421380684,282821.85,282821.85,1.0,-95.79305760251677,57.50032954886376
2673,utchaureview7,utchaureview7,1,1,9191.0,89.0,33.197027337624434,119176.354929087,119176.354929087,0.0,0.0,0.0,-95.82882757748196,
2674,mongthu12334,mongthu12334,1,1,2077.0,346.0,33.402526929073716,118868.44113446008,118868.44113446008,59091.59,59091.59,0.0,-95.8396045602939,101.15965932624269
2675,hamster.review,hamster.review,1,1,8663.0,0.0,24.729946735191113,115127.56417504475,115127.56417504475,1414109.23,1414109.23,1.0,-95.97053525387344,91.85865124612441
